event_id,user_id,event_type,product_id,product_category,event_timestamp,device_type,browser,operating_system,session_id,page_url,duration_seconds,referrer_source,ab_test_variant,country,city,is_bot,scroll_depth_pct,click_x,click_y,search_query,conversion_value
12025,1614,page_view,216,Home & Garden,2022-03-21 20:23:30,desktop,Safari,Windows,sess-vadhppxcdlxp,/page/cglfei,431,google,control,BR,São Paulo,true,,,,,
12026,232,click,,,2025-04-01 15:30:03,tablet,Safari,iOS,sess-fcgvoyqougpy,/page/toksxu,492,youtube,variant_a,CA,Rio,false,,1438.0,918.6,,
12027,1234,scroll,,,2023-03-18 13:24:35,tablet,Firefox,Windows,sess-uoydcptufchm,/page/jrqrob,214,twitter,control,DE,Delhi,false,39.6,,,,
12028,759,video_play,192,Electronics,2022-03-14 19:41:22,tablet,Edge,Linux,sess-favdgdudncev,/page/bavcwj,490,affiliate,variant_a,DE,Monterrey,false,,,,,
12029,1509,wishlist,,,2025-08-03 13:56:43,mobile,Chrome,macOS,sess-gtnyvzwtovzh,/page/rwgtih,108,youtube,variant_a,JP,Delhi,false,,,,,
12030,1903,share,17,Food,2025-03-10 16:53:21,mobile,Edge,Android,sess-ugdifemwgaxy,/page/mhngbs,534,direct,variant_b,MX,Berlin,false,,,,,
12031,,scroll,,,2022-08-24 20:28:27,tablet,Firefox,Android,sess-nztrhuqjqpnt,/page/pssuol,232,none,variant_a,UK,Monterrey,false,91.3,,,,
12032,899,page_view,374,Automotive,2022-06-16 22:31:24,tablet,Opera,Linux,sess-bcminnpqfmit,/page/qcabkd,70,youtube,control,IN,Manchester,false,,,,,
12033,1434,page_view,342,Electronics,2022-12-21 05:34:21,tablet,Edge,Android,sess-hxfygskhbuuv,/page/hjunbz,22,email,variant_b,JP,London,true,,,,,
12034,450,form_submit,150,Clothing,2023-04-11 12:35:52,tablet,Opera,Linux,sess-btiekintkpnz,/page/jlrtjq,34,facebook,variant_a,IN,Osaka,true,,,,,
12035,1267,wishlist,215,Food,2022-04-25 00:54:52,desktop,Chrome,Android,sess-ujqaanfhhezy,/page/wgblke,568,email,control,JP,São Paulo,false,,,,,
12036,975,purchase,198,Clothing,2023-05-08 01:03:04,tablet,Safari,Android,sess-etfvqnbtzvqd,/page/xllsdb,295,email,variant_b,US,Osaka,false,,,,,6.57
12037,1222,scroll,,,2024-03-07 21:15:16,mobile,Chrome,iOS,sess-ytvgiersigvf,/page/pkoqsx,127,email,variant_b,JP,Monterrey,true,0.6,,,,
12038,639,video_play,348,Automotive,2025-07-08 07:11:26,tablet,Chrome,Android,sess-sjngxesqdmvb,/page/abzzvi,380,instagram,control,MX,Monterrey,false,,,,,
12039,728,click,409,Automotive,2022-01-19 12:07:52,desktop,Firefox,Windows,sess-tbywmqunludx,/page/rqqhre,453,google,control,CA,Osaka,false,,1057.8,898.7,,
12040,1641,video_play,14,Electronics,2024-09-18 09:42:21,mobile,Edge,Windows,sess-vkuwiclddemx,/page/rznwdi,238,bing,variant_b,FR,Rio,true,,,,,
12041,1305,video_play,,,2024-09-28 23:41:15,mobile,Edge,Linux,sess-rcymeupcyebw,/page/cfzzql,375,bing,control,JP,New York,true,,,,,
12042,1039,form_submit,83,Home & Garden,2025-08-26 02:48:57,desktop,Edge,macOS,sess-japttayvztpb,/page/eaeves,61,affiliate,control,DE,Melbourne,true,,,,,
12043,570,scroll,,,2022-01-16 13:54:00,tablet,Opera,iOS,sess-ayxgfzgiifug,/page/cwlmza,186,facebook,variant_a,FR,Toronto,false,72.4,,,,
12044,1789,scroll,,,2022-02-04 21:44:49,mobile,Opera,Android,sess-lgjucvljijwc,/page/jtjffm,368,affiliate,variant_a,CA,Sydney,true,89.6,,,,
12045,659,form_submit,262,Music,2022-09-26 11:53:20,tablet,Edge,macOS,sess-cdivdbpibqcz,/page/pmgmgi,242,none,variant_a,US,Lyon,false,,,,,
12046,681,add_to_cart,184,Food,2024-12-24 12:46:43,mobile,Edge,macOS,sess-jwqnsgecpfaf,/page/hqqokn,127,bing,variant_a,DE,Manchester,true,,,,,
12047,108,page_view,275,Beauty,2025-04-21 03:55:23,desktop,Opera,Linux,sess-nsetejajdoii,/page/ebznbx,459,instagram,variant_b,MX,Tokyo,true,,,,,
12048,1386,wishlist,241,Food,2025-01-11 18:28:42,mobile,Chrome,Windows,sess-warxacobjfud,/page/wwmcye,524,instagram,variant_a,JP,Mumbai,true,,,,,
12049,1515,purchase,,,2024-08-17 04:23:57,tablet,Firefox,Linux,sess-xplevpwkoewk,/page/krhncu,129,google,control,BR,Osaka,false,,,,,235.28
12050,316,form_submit,434,Clothing,2022-12-06 02:18:49,desktop,Firefox,Linux,sess-sqbdffkrfjib,/page/oljksu,418,youtube,variant_a,AU,São Paulo,false,,,,,
12051,1544,wishlist,489,Beauty,2024-02-26 09:01:58,tablet,Chrome,macOS,sess-rguyhigepvmp,/page/ajkjfn,177,none,variant_a,FR,Monterrey,false,,,,,
12052,1281,page_view,178,Beauty,2024-07-05 02:39:02,mobile,Edge,macOS,sess-gpffidxnlnva,/page/xkfgnf,239,twitter,control,DE,Mumbai,false,,,,,
12053,,add_to_cart,357,Beauty,2025-09-17 07:22:01,tablet,Chrome,Android,sess-clbhokkagvjj,/page/khiiuu,268,none,variant_a,IN,Melbourne,true,,,,,
12054,269,search,392,Sports,2022-04-08 16:14:24,desktop,Chrome,macOS,sess-lzzfkfzlbfvn,/page/dojhcf,164,google,variant_a,FR,Monterrey,false,,,,search term 119,
12055,1362,wishlist,,,2022-10-03 12:01:13,mobile,Firefox,Windows,sess-fycdkbjgffms,/page/crpkko,229,instagram,variant_b,IN,Toronto,true,,,,,
12056,775,add_to_cart,150,Electronics,2023-02-28 11:32:12,mobile,Safari,Linux,sess-fmtkprqsateh,/page/kalmgg,358,none,variant_b,JP,São Paulo,false,,,,,
12057,721,video_play,,,2025-04-29 09:21:53,mobile,Edge,macOS,sess-fdibydfzrznx,/page/uqesvx,417,none,variant_b,AU,Vancouver,true,,,,,
12058,,share,302,Beauty,2022-07-28 23:00:44,mobile,Firefox,Linux,sess-mbisgfrajiht,/page/mxujnx,174,instagram,variant_b,CA,São Paulo,false,,,,,
12059,1199,search,,,2023-07-26 23:25:58,tablet,Firefox,Linux,sess-gonjwqsheafp,/page/uuawrh,157,direct,variant_b,JP,Paris,true,,,,search term 103,
12060,705,click,42,Beauty,2025-08-24 17:02:32,mobile,Safari,Linux,sess-dfnllppjvlri,/page/wgrujq,368,google,variant_b,BR,Rio,true,,1884.8,204.8,,
12061,742,video_play,356,Beauty,2025-06-09 12:56:07,tablet,Opera,iOS,sess-fitacgfkfmog,/page/spzbjm,384,youtube,variant_a,FR,Sydney,false,,,,,
12062,1245,search,52,Electronics,2023-12-20 12:49:01,tablet,Firefox,macOS,sess-mzkrmzcsiooj,/page/smoefi,557,instagram,control,CA,Tokyo,true,,,,search term 147,
12063,389,form_submit,176,Beauty,2024-04-17 20:58:27,desktop,Firefox,macOS,sess-dfbfngelcuvd,/page/crgtsy,519,affiliate,variant_b,BR,Chicago,false,,,,,
12064,989,scroll,266,Sports,2022-03-03 13:53:48,desktop,Chrome,Windows,sess-htwdxjzujuan,/page/ezyxcg,136,twitter,control,US,Mumbai,true,71.2,,,,
12065,,scroll,229,Electronics,2022-05-26 12:27:51,tablet,Opera,Windows,sess-iufckzjzammx,/page/tfglok,561,twitter,variant_a,US,Rio,true,94.5,,,,
12066,501,search,499,Books,2022-04-05 00:47:44,tablet,Chrome,macOS,sess-wrrdesourwph,/page/fczsqj,173,youtube,variant_a,DE,Tokyo,false,,,,search term 73,
12067,,click,,,2024-06-09 01:20:46,desktop,Opera,Android,sess-wfapegxkqnnz,/page/sbqodv,531,facebook,variant_b,CA,Mexico City,false,,145.0,533.5,,
12068,1636,video_play,,,2023-06-27 14:28:06,desktop,Edge,Windows,sess-hrvujidlwlyw,/page/wighad,91,instagram,variant_b,MX,Manchester,true,,,,,
12069,1019,purchase,414,Clothing,2025-11-11 08:03:43,tablet,Edge,Linux,sess-xnzrxqkxxnvh,/page/znnosw,595,twitter,control,UK,London,false,,,,,73.75
12070,116,share,76,Books,2025-01-01 04:09:55,mobile,Chrome,Windows,sess-uudfultvncej,/page/pbucti,71,youtube,variant_a,CA,Toronto,true,,,,,
12071,675,form_submit,,,2022-11-16 19:19:02,tablet,Edge,macOS,sess-thmtqmovdopt,/page/wzjowh,543,youtube,variant_b,JP,Melbourne,false,,,,,
12072,1171,form_submit,94,Automotive,2025-03-26 02:38:23,tablet,Chrome,Windows,sess-cjdwlzqrusmq,/page/dkjdnf,114,email,variant_a,BR,Toronto,false,,,,,
12073,1176,purchase,78,Food,2022-03-01 12:57:48,desktop,Chrome,Android,sess-yuqkabsrjyru,/page/veoijs,433,youtube,control,US,Sydney,false,,,,,195.13
12074,1284,click,,,2025-08-01 11:06:58,tablet,Edge,macOS,sess-rnblocnjbigq,/page/xugalr,367,none,variant_b,FR,Sydney,false,,1122.5,646.4,,
12075,900,form_submit,262,Home & Garden,2022-12-26 14:00:26,mobile,Edge,macOS,sess-dfbkuwzmxjvf,/page/kdgcqg,272,direct,control,MX,New York,true,,,,,
12076,981,click,76,Toys,2025-01-09 06:33:33,desktop,Edge,macOS,sess-vrfpxygjwadm,/page/elbprz,409,bing,variant_b,AU,Tokyo,false,,614.9,34.1,,
12077,23,share,270,Electronics,2023-05-03 05:58:02,desktop,Chrome,macOS,sess-henwjvjrdubr,/page/uodcav,36,youtube,variant_b,JP,Berlin,true,,,,,
12078,1450,share,389,Music,2025-12-30 16:15:21,mobile,Firefox,macOS,sess-aqmrljmigssg,/page/vhrbss,29,bing,control,MX,Berlin,false,,,,,
12079,1418,page_view,,,2024-01-13 23:46:13,mobile,Firefox,Windows,sess-rpeqwlgqldgs,/page/mfthlj,527,none,variant_b,MX,São Paulo,false,,,,,
12080,570,wishlist,,,2024-04-06 08:06:38,desktop,Edge,Linux,sess-nvsbgralxzyh,/page/fzzpsf,366,email,control,BR,Berlin,false,,,,,
12081,962,video_play,212,Food,2024-07-12 16:46:00,desktop,Firefox,iOS,sess-xrupodlcezjk,/page/fnnths,70,facebook,control,AU,London,false,,,,,
12082,222,form_submit,,,2025-12-17 10:42:05,tablet,Firefox,Windows,sess-hhvmxkwzpvae,/page/yihoca,543,direct,variant_a,DE,Melbourne,false,,,,,
12083,404,scroll,,,2022-09-23 18:25:31,tablet,Chrome,Android,sess-wjteslclnmrf,/page/cruoxk,55,none,variant_a,US,Delhi,true,14.6,,,,
12084,,share,158,Sports,2024-03-27 20:54:11,desktop,Safari,Windows,sess-szkbbjxjxufk,/page/gfcwme,564,youtube,control,BR,Manchester,true,,,,,
12085,1764,click,57,Music,2025-10-27 02:03:45,desktop,Opera,Android,sess-dcjwtjepyglz,/page/citlax,291,bing,variant_b,MX,Manchester,false,,1359.9,446.3,,
12086,936,share,255,Electronics,2023-12-08 16:58:18,mobile,Safari,Android,sess-zllfmickhwiv,/page/cxsvxn,432,none,variant_a,IN,São Paulo,false,,,,,
12087,203,add_to_cart,343,Toys,2025-01-11 19:35:13,desktop,Firefox,Windows,sess-fdbpbmxoyjxe,/page/ikzbml,588,facebook,control,DE,Toronto,true,,,,,
12088,1671,click,172,Music,2022-03-14 15:51:03,tablet,Opera,macOS,sess-aigvkshzzrkc,/page/osuwjm,345,direct,variant_a,FR,Mexico City,true,,1645.3,289.6,,
12089,397,purchase,246,Automotive,2025-03-01 05:46:08,desktop,Firefox,macOS,sess-rnukpxsqrrhb,/page/dvnaxs,185,none,control,AU,Monterrey,true,,,,,426.78
12090,1346,form_submit,420,Home & Garden,2022-04-20 17:21:20,desktop,Opera,iOS,sess-iluhfrewfamu,/page/oakhwz,290,instagram,control,AU,Berlin,true,,,,,
12091,949,page_view,260,Automotive,2024-10-03 15:48:18,desktop,Edge,Linux,sess-phshvvnaklap,/page/efmdni,111,none,variant_a,DE,Tokyo,false,,,,,
12092,332,video_play,53,Beauty,2024-08-09 22:26:07,tablet,Edge,Android,sess-uajiypmcfplj,/page/kmqjdd,399,twitter,variant_b,FR,London,false,,,,,
12093,826,click,,,2025-03-19 05:10:04,tablet,Opera,Windows,sess-xplenrdrmowh,/page/jcnhlw,14,instagram,control,UK,Lyon,false,,1843.5,419.4,,
12094,177,page_view,488,Books,2024-07-18 16:07:02,desktop,Safari,Linux,sess-iupspnmvxuvk,/page/zhrsax,567,direct,control,CA,New York,true,,,,,
12095,318,share,210,Food,2022-01-30 19:47:59,mobile,Opera,Linux,sess-shwjtcwbtxiw,/page/nctwlq,317,instagram,variant_b,FR,Mumbai,true,,,,,
12096,737,scroll,34,Sports,2024-05-16 06:35:28,desktop,Opera,Android,sess-mrbovuvrllgj,/page/zkajvf,426,none,variant_b,FR,Manchester,false,69.3,,,,
12097,1724,search,,,2023-10-22 03:35:20,mobile,Edge,iOS,sess-lzfjagqewbab,/page/xxmysx,458,bing,variant_a,IN,Sydney,true,,,,search term 113,
12098,1014,form_submit,99,Food,2024-07-26 10:53:49,mobile,Opera,Linux,sess-hinvwkfbyesw,/page/hsdihj,283,direct,variant_a,IN,Mumbai,true,,,,,
12099,1837,share,,,2024-06-28 21:42:42,desktop,Opera,macOS,sess-bmvlexqlavor,/page/ppyrmc,256,instagram,variant_a,DE,Toronto,true,,,,,
12100,1179,video_play,,,2025-02-23 20:48:24,tablet,Edge,macOS,sess-fyrlqdlirfao,/page/yvfltf,9,instagram,variant_a,DE,Paris,false,,,,,
12101,1176,click,325,Music,2024-07-29 13:40:05,tablet,Safari,Android,sess-uaqxlmenjpos,/page/pvczei,444,direct,control,MX,Chicago,false,,1868.6,55.6,,
12102,1027,video_play,18,Books,2023-03-07 07:58:26,mobile,Edge,iOS,sess-bwdzdvjghtmu,/page/fvlfys,252,twitter,control,UK,Rio,true,,,,,
12103,,page_view,,,2023-01-24 14:48:20,desktop,Edge,Android,sess-qlfddlpclxdw,/page/fcxmbu,444,twitter,variant_b,JP,Sydney,true,,,,,
12104,846,add_to_cart,53,Home & Garden,2024-01-27 04:46:45,tablet,Chrome,Android,sess-motgclxskbso,/page/ysajle,511,instagram,variant_a,IN,Munich,true,,,,,
12105,757,page_view,490,Clothing,2023-03-20 01:52:40,mobile,Edge,Android,sess-owvhddmrgklz,/page/gffzek,315,facebook,variant_b,BR,Chicago,true,,,,,
12106,1078,share,,,2022-02-12 06:36:31,desktop,Firefox,Android,sess-vzfajiwpwezf,/page/ziprra,289,direct,control,DE,Berlin,false,,,,,
12107,,video_play,,,2023-09-01 03:39:02,desktop,Chrome,Linux,sess-jadwranddvnp,/page/jklfey,92,bing,control,FR,Delhi,false,,,,,
12108,1390,video_play,80,Sports,2023-11-08 12:31:09,mobile,Edge,Linux,sess-bqrnjauevpat,/page/dttomx,12,bing,variant_b,FR,Sydney,false,,,,,
12109,,purchase,137,Music,2022-07-28 16:10:22,tablet,Chrome,Linux,sess-fhwtpfvnaepo,/page/bfezje,261,google,control,DE,Sydney,true,,,,,28.95
12110,496,purchase,92,Music,2024-06-13 14:17:43,desktop,Opera,macOS,sess-ornkytbudgvy,/page/zxlrlv,512,none,variant_a,MX,Tokyo,false,,,,,236.21
12111,1346,video_play,492,Home & Garden,2023-01-23 20:24:47,mobile,Chrome,macOS,sess-numetydnqflh,/page/evrueh,198,none,variant_a,CA,Paris,false,,,,,
12112,186,scroll,,,2025-08-25 12:35:11,tablet,Opera,Linux,sess-chilupzukbea,/page/yyzabk,454,affiliate,control,AU,New York,true,77.1,,,,
12113,1459,form_submit,389,Sports,2022-07-08 07:11:42,tablet,Firefox,Linux,sess-fhttynwgmbyf,/page/ahkuzl,255,youtube,control,UK,Munich,true,,,,,
12114,1690,scroll,59,Electronics,2024-05-06 06:34:30,desktop,Edge,iOS,sess-snwfhqykyscr,/page/tmdfjr,184,affiliate,variant_a,MX,Berlin,false,50.9,,,,
12115,640,purchase,414,Electronics,2024-07-05 20:47:50,desktop,Firefox,iOS,sess-jdxrqhtfyyis,/page/sqtayi,592,twitter,control,UK,Sydney,true,,,,,165.57
12116,1224,search,,,2024-04-24 22:30:38,tablet,Edge,Linux,sess-gezsyppysjok,/page/mtppet,494,affiliate,variant_b,US,Mumbai,false,,,,search term 70,
12117,1149,form_submit,,,2025-07-04 22:41:46,desktop,Firefox,macOS,sess-xpkyzfpwuphf,/page/dhksyp,260,email,variant_b,IN,London,false,,,,,
12118,,form_submit,,,2022-12-31 16:02:05,tablet,Opera,macOS,sess-nswnotdthbwj,/page/dkxfvy,189,facebook,variant_a,BR,Delhi,true,,,,,
12119,,purchase,110,Food,2023-11-11 23:03:40,tablet,Firefox,iOS,sess-irgjadkcwiqz,/page/mtyfcr,21,twitter,control,UK,Mexico City,true,,,,,47.32
12120,,share,166,Sports,2023-10-01 11:42:40,desktop,Chrome,Linux,sess-xaboxcgruhya,/page/ilcuhe,530,bing,variant_b,UK,Rio,true,,,,,
12121,,search,256,Clothing,2025-08-20 20:34:00,desktop,Safari,macOS,sess-nkyitaeqxnwn,/page/nvmgvd,70,youtube,variant_a,FR,São Paulo,false,,,,search term 156,
12122,1519,purchase,,,2024-01-24 08:12:29,mobile,Chrome,Linux,sess-glghcgfwvfgu,/page/ohqoue,179,facebook,control,CA,São Paulo,true,,,,,260.89
12123,164,click,134,Sports,2023-04-12 16:20:22,desktop,Firefox,Linux,sess-nbgvmhpyedvh,/page/xjiznt,309,bing,variant_b,CA,Sydney,true,,749.0,10.9,,
12124,1343,click,479,Clothing,2022-03-01 09:25:19,desktop,Opera,Linux,sess-txuihaqotuul,/page/yzymcm,467,google,variant_a,DE,Vancouver,false,,285.0,131.5,,
12125,999,search,,,2024-12-01 12:58:07,mobile,Chrome,Linux,sess-huuadlxlaqpu,/page/yoocjf,541,direct,variant_b,BR,Paris,false,,,,search term 165,
12126,593,scroll,,,2022-03-13 14:34:37,desktop,Chrome,iOS,sess-jifeicvstjwy,/page/elyqvn,507,none,variant_a,US,Tokyo,false,72.2,,,,
12127,488,page_view,5,Toys,2024-12-03 23:38:43,tablet,Edge,Android,sess-bvbkvvbuohve,/page/gqmxxf,17,facebook,variant_b,DE,Delhi,false,,,,,
12128,,scroll,302,Books,2025-07-07 16:41:13,tablet,Firefox,iOS,sess-wcejzeyzigab,/page/uoxzdr,557,affiliate,variant_a,IN,Osaka,false,7.3,,,,
12129,666,form_submit,196,Home & Garden,2023-01-24 12:10:44,desktop,Chrome,macOS,sess-xajouwyucfqb,/page/tglpgx,557,direct,variant_a,MX,London,true,,,,,
12130,820,purchase,350,Automotive,2024-03-11 11:48:35,mobile,Firefox,macOS,sess-tcmjxoyseeos,/page/ciyfjs,421,youtube,variant_a,FR,Sydney,false,,,,,179.93
12131,15,click,,,2023-02-15 05:24:10,mobile,Safari,iOS,sess-zmbpqdgsyayo,/page/oupnhc,64,bing,control,DE,Paris,true,,441.9,1035.9,,
12132,1747,wishlist,,,2024-12-15 22:31:51,desktop,Edge,Windows,sess-sukwoliitqgy,/page/mhedup,102,email,control,UK,Paris,true,,,,,
12133,1775,click,,,2024-03-26 07:49:30,tablet,Edge,Android,sess-vcxszizpdhzf,/page/maybcu,68,facebook,variant_b,FR,Paris,false,,385.3,970.8,,
12134,1390,form_submit,320,Electronics,2022-12-03 04:28:54,tablet,Edge,Linux,sess-fehjtmlteztz,/page/pimgxj,197,affiliate,variant_a,JP,Delhi,true,,,,,
12135,589,video_play,425,Food,2023-01-13 17:04:16,desktop,Opera,Android,sess-dqcxjipwerzf,/page/zmojnz,238,google,variant_b,CA,Paris,true,,,,,
12136,,scroll,334,Sports,2022-09-21 08:17:53,mobile,Edge,iOS,sess-grbmsevrrfmk,/page/vhoeye,267,youtube,variant_a,MX,Paris,false,54.9,,,,
12137,190,page_view,101,Music,2025-09-22 04:13:15,desktop,Opera,Windows,sess-xmsqoluzehwq,/page/oegvqg,144,email,variant_b,DE,Sydney,true,,,,,
12138,385,search,405,Automotive,2022-05-04 18:02:54,tablet,Safari,Android,sess-akfrsgbttpsm,/page/grrpzv,322,bing,control,CA,Vancouver,true,,,,search term 191,
12139,238,form_submit,,,2024-01-14 16:17:54,desktop,Chrome,Linux,sess-enbtqvzizgsy,/page/sykolo,37,email,variant_b,CA,Tokyo,false,,,,,
12140,1590,form_submit,87,Music,2022-04-18 17:07:21,desktop,Firefox,macOS,sess-wdqvlybfyvrj,/page/kfnuvc,272,affiliate,control,DE,Sydney,true,,,,,
12141,707,click,57,Automotive,2025-11-12 10:46:48,desktop,Opera,iOS,sess-vuqksgfjtjfn,/page/rtbxnp,230,direct,control,US,Osaka,false,,30.1,220.1,,
12142,914,video_play,,,2025-04-16 15:03:31,tablet,Firefox,iOS,sess-ngmxvfvtwntt,/page/wqhjlw,578,none,variant_b,CA,Mexico City,true,,,,,
12143,373,add_to_cart,424,Music,2024-11-03 21:56:03,mobile,Firefox,Linux,sess-iomxfmoodccg,/page/rlgqgh,83,twitter,variant_a,DE,Vancouver,true,,,,,
12144,341,search,,,2022-08-05 23:43:24,desktop,Opera,macOS,sess-eowxxvjicswx,/page/recjld,61,bing,variant_a,US,Mexico City,true,,,,search term 149,
12145,622,click,392,Electronics,2024-08-24 16:23:56,desktop,Safari,Android,sess-bxqtxplawgsj,/page/ymrrxg,482,google,variant_b,MX,Osaka,true,,989.6,311.0,,
12146,1029,scroll,416,Clothing,2025-12-07 23:28:32,mobile,Edge,macOS,sess-lugabtkqvfcj,/page/aanbfi,275,youtube,control,IN,São Paulo,true,12.4,,,,
12147,,wishlist,,,2022-09-25 09:09:27,tablet,Edge,iOS,sess-txdyqgrdlaub,/page/yeoyzt,332,youtube,control,BR,Monterrey,false,,,,,
12148,1423,click,,,2023-11-07 03:22:39,desktop,Chrome,macOS,sess-vxqamgtdtaob,/page/vcixsd,355,twitter,variant_b,FR,Osaka,false,,273.2,8.7,,
12149,1042,video_play,,,2023-04-18 18:41:12,desktop,Safari,Linux,sess-pojebrlnaefr,/page/igieat,425,affiliate,control,FR,Chicago,false,,,,,
12150,708,share,475,Food,2024-11-13 08:20:33,desktop,Firefox,Android,sess-bsnedrfklbhg,/page/kvyfmj,404,google,variant_a,BR,Monterrey,true,,,,,
12151,1369,click,,,2022-01-13 09:39:27,desktop,Opera,macOS,sess-prdzvyqrhsta,/page/eyrjtd,50,google,control,MX,London,false,,1258.8,711.5,,
12152,636,form_submit,,,2023-11-10 08:54:55,desktop,Opera,macOS,sess-bfogqeatkpwg,/page/xusyog,343,none,variant_a,IN,Munich,true,,,,,
12153,116,form_submit,238,Books,2024-04-22 04:06:36,desktop,Safari,Windows,sess-xyksliewakxp,/page/zswfyr,114,facebook,control,DE,Mexico City,false,,,,,
12154,,scroll,18,Electronics,2024-02-17 23:07:17,desktop,Firefox,Linux,sess-swpjhuaulfxm,/page/deikgw,573,youtube,variant_a,AU,Lyon,false,11.5,,,,
12155,385,form_submit,,,2024-11-22 23:52:19,mobile,Opera,Linux,sess-dxwqxcpapsko,/page/jtwheb,481,bing,variant_b,IN,Toronto,true,,,,,
12156,440,wishlist,402,Sports,2022-10-14 22:56:23,desktop,Edge,iOS,sess-zxalegrtjhie,/page/llqjcx,473,affiliate,variant_b,CA,Berlin,false,,,,,
12157,1166,scroll,,,2024-08-14 22:59:14,tablet,Edge,Linux,sess-fcxqdnafizpm,/page/ruospz,411,email,control,AU,Osaka,true,65.2,,,,
12158,1814,share,,,2025-11-27 16:22:47,desktop,Safari,macOS,sess-tbfxetgwmtll,/page/koolno,425,google,control,CA,Rio,true,,,,,
12159,1594,page_view,69,Automotive,2024-11-25 01:10:33,tablet,Safari,Windows,sess-jkpsdziirhae,/page/dhbdyv,96,email,control,US,São Paulo,true,,,,,
12160,23,share,281,Clothing,2025-10-16 18:44:46,tablet,Edge,Linux,sess-ztjiquboztru,/page/dyxxph,2,none,control,MX,São Paulo,false,,,,,
12161,1194,video_play,82,Books,2024-05-21 06:13:23,desktop,Opera,iOS,sess-iqktxqbgugfq,/page/pbbuyh,501,affiliate,control,JP,Vancouver,true,,,,,
12162,676,add_to_cart,263,Home & Garden,2024-02-20 01:26:44,mobile,Safari,macOS,sess-xnikxzcqvflj,/page/voadvb,53,none,variant_a,BR,New York,true,,,,,
12163,1391,scroll,,,2025-03-29 04:23:30,tablet,Opera,Android,sess-kfmzfzkzoguk,/page/bvjnyt,150,google,variant_b,AU,Melbourne,false,16.5,,,,
12164,1608,purchase,274,Beauty,2023-01-11 23:49:10,desktop,Edge,macOS,sess-zciuapkplkvu,/page/iqeiss,429,none,variant_b,UK,Mexico City,true,,,,,26.07
12165,1584,form_submit,,,2023-02-10 08:32:28,mobile,Firefox,Linux,sess-zyhjikuwvelz,/page/lbugpx,182,none,variant_b,CA,Manchester,true,,,,,
12166,1215,form_submit,102,Electronics,2022-01-01 18:02:46,mobile,Safari,Windows,sess-irypfzgrzkfj,/page/ccopjc,432,bing,variant_b,JP,Paris,true,,,,,
12167,816,scroll,81,Books,2025-09-28 17:06:35,tablet,Chrome,iOS,sess-zrglfevvebvk,/page/ydsphk,274,none,variant_b,US,Osaka,false,69.7,,,,
12168,627,scroll,,,2022-08-31 14:48:42,tablet,Opera,Windows,sess-zqlhpenbuxis,/page/jqwpya,546,twitter,variant_a,BR,Mumbai,false,21.9,,,,
12169,1372,page_view,,,2022-02-08 10:12:20,desktop,Opera,Linux,sess-mbkykcxxqkgz,/page/odbhvm,504,bing,control,AU,Mumbai,true,,,,,
12170,949,scroll,,,2024-01-23 15:56:46,mobile,Safari,iOS,sess-xzudoiprigao,/page/qjndyo,248,youtube,variant_b,DE,Lyon,false,30.2,,,,
12171,93,scroll,,,2024-07-28 22:59:02,tablet,Firefox,Android,sess-sjykuhnbwdtu,/page/rnzjvx,99,google,control,JP,Lyon,true,67.3,,,,
12172,1907,page_view,,,2025-06-21 07:21:38,desktop,Edge,Linux,sess-rfmdwqwjaftu,/page/eicpxv,221,affiliate,variant_a,BR,São Paulo,false,,,,,
12173,720,purchase,350,Food,2022-04-03 14:58:47,tablet,Chrome,Windows,sess-odfernmbgepd,/page/ybgmrn,137,facebook,control,AU,Vancouver,true,,,,,273.46
12174,667,click,,,2025-03-07 14:30:39,tablet,Firefox,Android,sess-aldsicvgbohd,/page/dvukwp,333,affiliate,variant_a,BR,Delhi,false,,860.7,896.9,,
12175,1370,click,89,Automotive,2024-08-28 16:33:24,tablet,Safari,iOS,sess-stygsvkxcygx,/page/azcxsy,269,facebook,variant_b,US,Munich,false,,1190.5,477.3,,
12176,1926,click,,,2025-07-23 09:26:10,mobile,Safari,Linux,sess-opnhhnqfvymi,/page/pzrhya,225,affiliate,variant_a,CA,Monterrey,true,,286.2,6.4,,
12177,1340,search,494,Beauty,2022-04-18 06:29:13,mobile,Edge,iOS,sess-pukussfhqoem,/page/feqjco,594,instagram,control,UK,Monterrey,false,,,,search term 30,
12178,1053,video_play,40,Toys,2024-06-23 21:38:12,mobile,Edge,macOS,sess-pvmfgbdzikdd,/page/agmmwv,59,youtube,control,FR,Tokyo,false,,,,,
12179,1009,add_to_cart,389,Sports,2025-02-12 15:31:04,tablet,Opera,macOS,sess-tpvrwwdypmsh,/page/yotwmk,600,twitter,variant_b,MX,Sydney,false,,,,,
