order_item_id,order_id,product_id,product_name,category,quantity,unit_price,subtotal,discount_amount,tax_rate,tax_amount,returned,return_reason,fulfillment_type,is_digital,gift_wrap,seller_id,warehouse_id,ship_date
9372,3832,234,Product_234,Sports,1,419.2,370.88,48.32,0.0988,36.64,false,,warehouse,true,true,SEL-043,WH-07,2025-12-27
9373,3676,140,Product_140,Home & Garden,4,895.09,3512.21,68.15,0.0765,268.68,false,,warehouse,true,false,SEL-015,WH-11,2024-11-26
9374,4748,274,Product_274,Sports,4,586.6,2231.56,114.84,0.1116,249.04,true,defective,digital_delivery,true,true,SEL-031,WH-07,2022-10-07
9375,2822,213,Product_213,Automotive,3,263.59,784.69,6.08,0.1096,86.0,true,not_as_described,dropship,false,false,SEL-055,WH-08,2025-02-20
9376,3251,472,Product_472,Clothing,2,1025.59,1771.02,280.16,0.1016,179.94,true,defective,digital_delivery,false,true,SEL-017,WH-10,2025-06-20
9377,342,188,Product_188,Home & Garden,1,343.92,293.34,50.58,0.0651,19.1,true,not_as_described,dropship,false,false,SEL-074,WH-08,2023-09-12
9378,2136,309,Product_309,Food,1,183.04,151.34,31.7,0.0956,14.47,false,,in_store,true,true,SEL-020,WH-07,2024-01-29
9379,100,499,Product_499,Toys,1,24.75,24.71,0.04,0.0845,2.09,true,wrong_item,in_store,true,true,SEL-004,WH-07,2022-12-16
9380,4143,319,Product_319,Books,5,649.39,3074.7,172.25,0.0647,198.93,false,,warehouse,true,false,SEL-020,WH-18,2025-02-23
9381,4072,187,Product_187,Automotive,2,1494.81,2873.39,116.23,0.1042,299.41,false,,digital_delivery,false,true,SEL-072,WH-06,2024-12-22
9382,2759,344,Product_344,Music,4,1122.59,4354.74,135.62,0.0827,360.14,true,not_as_described,in_store,true,false,SEL-059,WH-16,2024-12-20
9383,1818,141,Product_141,Electronics,2,366.03,712.07,19.99,0.058,41.3,false,,in_store,true,true,SEL-044,WH-06,2022-12-03
9384,773,202,Product_202,Food,5,812.55,3968.93,93.82,0.0835,331.41,false,,in_store,true,true,SEL-035,WH-05,2022-07-07
9385,4644,287,Product_287,Sports,3,1223.49,3374.3,296.17,0.0863,291.2,true,wrong_item,in_store,false,true,SEL-002,WH-09,2024-11-27
9386,3519,457,Product_457,Food,5,779.32,3698.43,198.17,0.0851,314.74,true,defective,digital_delivery,false,false,SEL-013,WH-06,2023-06-06
9387,2148,217,Product_217,Beauty,3,872.83,2567.54,50.95,0.0907,232.88,false,,digital_delivery,true,true,SEL-064,WH-04,2023-09-04
9388,1421,112,Product_112,Home & Garden,1,1352.08,1139.82,212.26,0.1005,114.55,true,changed_mind,warehouse,true,true,SEL-052,WH-03,2024-02-29
9389,1483,245,Product_245,Home & Garden,2,1067.84,1937.8,197.88,0.0858,166.26,true,wrong_item,in_store,true,false,SEL-086,WH-04,2025-02-21
9390,511,187,Product_187,Sports,2,388.87,699.59,78.15,0.0905,63.31,false,,digital_delivery,false,false,SEL-048,WH-05,2023-04-10
9391,4589,482,Product_482,Sports,2,1166.53,2074.91,258.15,0.1125,233.43,true,,in_store,false,false,SEL-044,WH-18,2023-03-02
9392,760,113,Product_113,Electronics,5,1371.38,6596.39,260.51,0.0878,579.16,false,,warehouse,false,true,SEL-075,WH-16,2022-01-25
9393,3657,498,Product_498,Electronics,1,93.4,74.02,19.38,0.0677,5.01,false,,digital_delivery,false,false,SEL-049,WH-19,2022-06-15
9394,2432,117,Product_117,Food,3,1091.26,3204.38,69.4,0.0883,282.95,true,wrong_item,in_store,true,true,SEL-090,WH-10,2022-10-14
9395,924,332,Product_332,Beauty,1,27.87,20.96,6.91,0.0597,1.25,true,,in_store,false,true,SEL-045,WH-02,2022-04-20
9396,4053,444,Product_444,Home & Garden,2,1192.18,2082.27,302.09,0.0523,108.9,true,changed_mind,dropship,true,false,SEL-007,WH-08,2024-09-05
9397,2610,40,Product_40,Books,3,57.14,163.2,8.22,0.0818,13.35,false,,in_store,true,true,SEL-022,WH-07,2024-01-26
9398,2080,452,Product_452,Music,3,797.71,2168.98,224.15,0.1134,245.96,false,,in_store,true,false,SEL-098,WH-13,2024-11-10
9399,2142,154,Product_154,Beauty,1,660.69,533.04,127.65,0.1089,58.05,true,arrived_late,warehouse,true,false,SEL-091,WH-14,2025-03-13
9400,4938,84,Product_84,Beauty,4,1469.64,5814.67,63.89,0.0708,411.68,true,changed_mind,digital_delivery,true,true,SEL-020,WH-08,2025-04-17
9401,4830,485,Product_485,Home & Garden,1,1160.08,967.03,193.05,0.0659,63.73,false,,warehouse,true,true,SEL-087,WH-04,2025-07-24
9402,1607,130,Product_130,Books,4,974.26,3742.44,154.6,0.0504,188.62,false,,in_store,true,false,SEL-052,WH-04,2022-08-18
9403,311,169,Product_169,Automotive,5,1373.3,6672.2,194.3,0.0858,572.47,false,,dropship,true,true,SEL-016,WH-12,2024-07-23
9404,3498,173,Product_173,Automotive,3,1374.54,3995.38,128.24,0.0938,374.77,false,,dropship,true,false,SEL-099,WH-05,2025-06-21
9405,1104,108,Product_108,Clothing,2,1387.01,2434.14,339.88,0.114,277.49,true,defective,warehouse,false,true,SEL-080,WH-05,2023-06-14
9406,3857,385,Product_385,Books,5,112.91,537.16,27.39,0.0635,34.11,false,,dropship,false,false,SEL-034,WH-18,2022-01-06
9407,4776,149,Product_149,Sports,5,1249.85,6038.81,210.44,0.113,682.39,true,arrived_late,in_store,false,true,SEL-051,WH-14,2022-09-22
9408,4748,377,Product_377,Sports,4,784.11,2947.83,188.61,0.0536,158.0,false,,in_store,true,false,SEL-002,WH-16,2022-03-27
9409,4407,143,Product_143,Home & Garden,3,32.85,89.22,9.33,0.059,5.26,false,,digital_delivery,false,false,SEL-009,WH-09,2022-04-13
9410,4058,407,Product_407,Automotive,4,1189.36,4619.93,137.51,0.0847,391.31,false,,in_store,false,true,SEL-045,WH-11,2024-05-31
9411,1682,16,Product_16,Clothing,3,621.78,1688.9,176.44,0.1034,174.63,true,,dropship,false,false,SEL-002,WH-14,2022-12-02
9412,4074,88,Product_88,Beauty,1,923.04,703.51,219.53,0.0924,65.0,false,,digital_delivery,false,true,SEL-062,WH-19,2025-01-05
9413,4103,169,Product_169,Beauty,5,1355.77,6576.23,202.62,0.0974,640.52,true,not_as_described,dropship,false,false,SEL-081,WH-20,2022-04-18
9414,630,130,Product_130,Home & Garden,1,1258.24,1045.02,213.22,0.0917,95.83,false,,in_store,true,true,SEL-078,WH-06,2023-07-24
9415,2518,241,Product_241,Automotive,2,125.23,243.54,6.92,0.0872,21.24,false,,digital_delivery,true,false,SEL-001,WH-03,2025-08-24
9416,3024,12,Product_12,Music,5,1251.47,5997.12,260.23,0.1055,632.7,true,not_as_described,warehouse,false,true,SEL-046,WH-07,2023-12-10
9417,3759,410,Product_410,Music,4,1361.54,5218.42,227.74,0.1151,600.64,true,,warehouse,false,false,SEL-044,WH-01,2024-10-19
9418,1373,104,Product_104,Beauty,3,1300.14,3896.02,4.4,0.0586,228.31,false,,warehouse,true,true,SEL-039,WH-09,2025-05-12
9419,936,157,Product_157,Sports,5,1348.56,6344.11,398.69,0.0581,368.59,false,,digital_delivery,false,false,SEL-025,WH-18,2023-04-23
9420,3109,30,Product_30,Music,2,695.34,1337.29,53.39,0.0781,104.44,true,,dropship,true,true,SEL-084,WH-06,2022-04-11
9421,4767,117,Product_117,Books,1,854.05,744.29,109.76,0.0679,50.54,false,,in_store,true,false,SEL-091,WH-11,2025-01-19
9422,2971,496,Product_496,Electronics,3,433.34,1295.91,4.11,0.0594,76.98,true,not_as_described,digital_delivery,false,false,SEL-004,WH-16,2024-10-31
9423,4025,432,Product_432,Music,4,849.25,3160.9,236.1,0.0554,175.11,false,,in_store,false,true,SEL-032,WH-05,2022-02-27
9424,3185,263,Product_263,Sports,4,39.91,155.88,3.76,0.0752,11.72,false,,in_store,true,true,SEL-100,WH-10,2025-10-29
9425,941,281,Product_281,Sports,3,527.75,1529.81,53.44,0.096,146.86,true,changed_mind,dropship,true,true,SEL-092,WH-16,2025-08-22
9426,335,441,Product_441,Books,3,121.73,356.49,8.7,0.0514,18.32,true,,in_store,false,false,SEL-040,WH-15,2022-12-25
9427,2025,264,Product_264,Home & Garden,5,1122.48,5582.74,29.66,0.0744,415.36,false,,warehouse,false,true,SEL-034,WH-04,2024-08-10
9428,4077,436,Product_436,Automotive,2,1241.67,2391.01,92.33,0.0611,146.09,true,wrong_item,dropship,false,true,SEL-022,WH-08,2025-12-20
9429,628,283,Product_283,Clothing,5,819.25,4012.04,84.21,0.1034,414.84,false,,in_store,false,false,SEL-034,WH-17,2024-12-08
9430,3031,457,Product_457,Beauty,1,1000.2,727.1,273.1,0.0536,38.97,false,,digital_delivery,true,false,SEL-057,WH-04,2024-04-27
9431,4569,417,Product_417,Music,3,886.57,2528.94,130.77,0.1036,262.0,false,,warehouse,true,false,SEL-067,WH-16,2024-11-20
9432,302,397,Product_397,Home & Garden,1,942.73,668.13,274.6,0.084,56.12,true,not_as_described,in_store,false,true,SEL-011,WH-18,2024-06-04
9433,2242,48,Product_48,Books,5,880.27,4204.68,196.67,0.0526,221.17,false,,dropship,true,false,SEL-035,WH-06,2022-10-03
9434,2106,168,Product_168,Food,3,1456.12,4093.98,274.38,0.0852,348.81,false,,warehouse,true,false,SEL-067,WH-19,2023-06-22
9435,4993,84,Product_84,Automotive,5,236.77,1124.63,59.22,0.1071,120.45,false,,digital_delivery,false,false,SEL-068,WH-15,2023-09-22
9436,4453,28,Product_28,Clothing,2,369.07,703.9,34.24,0.1068,75.18,true,,in_store,false,true,SEL-072,WH-07,2023-07-13
9437,1754,351,Product_351,Books,4,630.59,2411.31,111.05,0.0724,174.58,false,,in_store,false,false,SEL-063,WH-13,2022-01-22
9438,3341,480,Product_480,Home & Garden,2,1213.99,2133.02,294.96,0.1055,225.03,false,,dropship,true,false,SEL-062,WH-14,2022-02-26
9439,4715,109,Product_109,Clothing,2,306.64,589.74,23.54,0.0721,42.52,true,wrong_item,in_store,false,false,SEL-098,WH-02,2024-07-16
9440,1475,41,Product_41,Automotive,5,65.15,307.86,17.89,0.0724,22.29,true,changed_mind,warehouse,true,true,SEL-061,WH-12,2022-03-30
9441,1523,265,Product_265,Music,1,862.51,805.63,56.88,0.0557,44.87,false,,dropship,false,false,SEL-027,WH-01,2024-05-18
9442,3973,374,Product_374,Music,2,1354.27,2667.36,41.18,0.0895,238.73,true,defective,warehouse,false,false,SEL-038,WH-18,2023-04-04
9443,1374,10,Product_10,Books,4,920.72,3557.53,125.35,0.0764,271.8,false,,warehouse,true,true,SEL-023,WH-13,2023-03-11
9444,4690,99,Product_99,Electronics,4,849.08,3285.73,110.59,0.078,256.29,false,,dropship,true,true,SEL-019,WH-03,2025-02-01
9445,4754,337,Product_337,Electronics,2,192.67,372.41,12.93,0.0899,33.48,false,,digital_delivery,true,true,SEL-099,WH-16,2024-04-04
9446,3777,43,Product_43,Electronics,5,534.58,2552.94,119.96,0.0831,212.15,false,,warehouse,true,true,SEL-090,WH-16,2024-04-10
9447,3479,53,Product_53,Books,2,925.25,1750.51,99.99,0.059,103.28,false,,digital_delivery,true,true,SEL-053,WH-09,2024-07-16
9448,4261,358,Product_358,Music,5,499.66,2491.61,6.69,0.0681,169.68,false,,digital_delivery,false,true,SEL-020,WH-07,2023-11-19
9449,876,15,Product_15,Books,1,62.97,61.6,1.37,0.1028,6.33,false,,dropship,false,false,SEL-086,WH-03,2023-06-23
9450,3152,374,Product_374,Automotive,1,203.78,157.64,46.14,0.1129,17.8,false,,in_store,false,true,SEL-070,WH-16,2024-12-12
9451,3447,427,Product_427,Books,3,1032.38,2890.4,206.74,0.057,164.75,true,,dropship,false,true,SEL-009,WH-15,2025-01-28
9452,4299,492,Product_492,Beauty,2,1206.99,2295.05,118.93,0.1018,233.64,true,changed_mind,digital_delivery,false,false,SEL-071,WH-11,2024-02-28
9453,3898,423,Product_423,Books,4,1436.93,5319.35,428.37,0.0512,272.35,true,wrong_item,dropship,true,true,SEL-086,WH-11,2022-07-18
9454,4253,231,Product_231,Clothing,5,273.04,1317.27,47.93,0.0589,77.59,false,,digital_delivery,true,true,SEL-028,WH-06,2025-08-22
9455,3,249,Product_249,Food,5,608.64,2861.19,182.01,0.0983,281.25,true,changed_mind,digital_delivery,true,false,SEL-001,WH-13,2025-07-15
9456,148,3,Product_3,Electronics,3,1312.17,3659.2,277.31,0.092,336.65,true,not_as_described,dropship,false,true,SEL-054,WH-01,2022-03-01
9457,3755,136,Product_136,Books,3,459.78,1356.37,22.97,0.0612,83.01,true,arrived_late,in_store,false,true,SEL-015,WH-05,2024-09-15
9458,1425,339,Product_339,Home & Garden,4,293.48,1132.42,41.5,0.0874,98.97,true,changed_mind,warehouse,true,true,SEL-012,WH-01,2023-06-20
9459,1986,297,Product_297,Electronics,2,812.53,1488.93,136.13,0.119,177.18,false,,warehouse,true,true,SEL-087,WH-17,2025-09-15
9460,2141,314,Product_314,Clothing,3,1291.8,3540.15,335.25,0.0808,286.04,true,wrong_item,digital_delivery,true,true,SEL-045,WH-06,2024-07-09
9461,4220,279,Product_279,Automotive,5,862.46,4099.34,212.96,0.1042,427.15,false,,dropship,false,true,SEL-070,WH-10,2024-01-29
9462,3390,494,Product_494,Music,1,1448.29,1028.14,420.15,0.1184,121.73,true,arrived_late,dropship,true,false,SEL-036,WH-12,2023-02-01
9463,1349,278,Product_278,Food,1,470.62,370.93,99.69,0.0667,24.74,false,,digital_delivery,true,true,SEL-042,WH-16,2025-11-03
9464,1966,172,Product_172,Home & Garden,3,802.05,2353.49,52.66,0.0532,125.21,true,not_as_described,digital_delivery,true,false,SEL-087,WH-10,2022-09-14
9465,2535,110,Product_110,Home & Garden,2,525.07,989.87,60.27,0.0684,67.71,false,,warehouse,true,false,SEL-034,WH-03,2022-07-06
9466,4074,183,Product_183,Electronics,2,220.81,412.8,28.82,0.0938,38.72,true,changed_mind,dropship,false,true,SEL-036,WH-13,2025-05-26
9467,3708,494,Product_494,Food,2,1493.33,2846.55,140.11,0.0754,214.63,true,not_as_described,in_store,false,true,SEL-038,WH-17,2022-08-29
9468,402,271,Product_271,Food,2,1027.44,1781.3,273.58,0.1045,186.15,false,,in_store,false,false,SEL-004,WH-13,2025-06-14
9469,2326,230,Product_230,Home & Garden,4,508.1,1963.75,68.65,0.053,104.08,true,,warehouse,true,true,SEL-039,WH-12,2025-03-23
9470,4974,262,Product_262,Electronics,1,129.56,101.68,27.88,0.0782,7.95,false,,dropship,false,true,SEL-057,WH-08,2022-04-08
9471,22,3,Product_3,Food,1,666.14,584.19,81.95,0.079,46.15,false,,in_store,true,false,SEL-051,WH-02,2024-12-15
9472,4463,40,Product_40,Automotive,5,807.53,4022.67,14.98,0.09,362.04,false,,dropship,true,false,SEL-066,WH-20,2025-01-13
9473,2506,348,Product_348,Electronics,1,87.36,75.08,12.28,0.1173,8.81,false,,digital_delivery,true,false,SEL-091,WH-16,2025-04-06
9474,3773,304,Product_304,Beauty,1,1203.41,1122.83,80.58,0.0613,68.83,false,,dropship,true,true,SEL-094,WH-16,2024-05-01
9475,4154,406,Product_406,Music,5,1098.23,5354.79,136.36,0.1131,605.63,true,defective,in_store,false,false,SEL-089,WH-02,2022-04-09
9476,4001,291,Product_291,Home & Garden,3,65.93,195.76,2.03,0.0678,13.27,true,wrong_item,warehouse,false,false,SEL-014,WH-04,2024-01-29
9477,4318,124,Product_124,Electronics,2,520.98,951.51,90.45,0.0764,72.7,true,not_as_described,in_store,false,true,SEL-039,WH-01,2022-11-06
9478,115,242,Product_242,Home & Garden,2,687.86,1327.19,48.53,0.1135,150.64,true,arrived_late,in_store,false,false,SEL-037,WH-01,2023-09-25
9479,4756,217,Product_217,Sports,4,644.58,2448.85,129.47,0.1175,287.74,false,,digital_delivery,true,true,SEL-088,WH-18,2022-02-12
9480,3911,38,Product_38,Electronics,3,689.67,1894.8,174.21,0.1174,222.45,false,,digital_delivery,false,false,SEL-030,WH-13,2023-04-01
9481,3140,76,Product_76,Home & Garden,3,1314.8,3899.42,44.98,0.074,288.56,false,,dropship,false,false,SEL-039,WH-06,2023-10-11
9482,3066,80,Product_80,Automotive,1,443.15,354.96,88.19,0.0794,28.18,true,defective,digital_delivery,true,true,SEL-032,WH-13,2025-12-22
9483,3227,469,Product_469,Electronics,4,637.71,2378.15,172.69,0.0971,230.92,false,,dropship,false,false,SEL-090,WH-15,2024-03-05
9484,2932,153,Product_153,Books,5,220.2,1039.54,61.46,0.106,110.19,false,,warehouse,true,true,SEL-088,WH-09,2023-05-17
9485,4923,328,Product_328,Electronics,2,1134.51,2031.83,237.19,0.0981,199.32,true,,dropship,false,false,SEL-092,WH-19,2025-10-08
9486,864,413,Product_413,Sports,4,1357.33,5302.58,126.74,0.0842,446.48,false,,in_store,true,true,SEL-071,WH-12,2023-08-26
9487,237,212,Product_212,Toys,2,304.59,563.82,45.36,0.0955,53.84,true,changed_mind,warehouse,false,true,SEL-062,WH-07,2023-01-24
9488,4228,336,Product_336,Home & Garden,1,540.38,440.64,99.74,0.0856,37.72,true,wrong_item,dropship,false,true,SEL-004,WH-17,2025-05-25
9489,4942,218,Product_218,Electronics,2,816.92,1473.82,160.02,0.0826,121.74,true,wrong_item,in_store,false,true,SEL-074,WH-09,2022-06-20
9490,2666,116,Product_116,Food,1,805.31,632.84,172.47,0.0855,54.11,true,changed_mind,warehouse,false,false,SEL-034,WH-03,2024-02-29
9491,2727,204,Product_204,Books,3,453.86,1308.72,52.86,0.0733,95.93,false,,digital_delivery,false,false,SEL-029,WH-06,2022-08-28
9492,2181,115,Product_115,Books,3,193.51,549.27,31.26,0.0852,46.8,true,arrived_late,digital_delivery,false,true,SEL-069,WH-03,2022-12-11
9493,793,103,Product_103,Beauty,5,378.19,1793.03,97.92,0.0844,151.33,false,,warehouse,false,false,SEL-028,WH-06,2024-05-25
9494,2789,188,Product_188,Sports,4,1337.87,5308.19,43.29,0.0807,428.37,true,defective,dropship,false,true,SEL-028,WH-18,2024-11-21
9495,4549,356,Product_356,Home & Garden,1,254.22,203.38,50.84,0.0838,17.04,true,changed_mind,digital_delivery,true,false,SEL-011,WH-17,2024-12-20
9496,3136,34,Product_34,Food,4,617.84,2343.66,127.7,0.0862,202.02,true,defective,in_store,false,false,SEL-025,WH-04,2024-04-03
9497,3502,94,Product_94,Beauty,3,1325.63,3917.63,59.26,0.0592,231.92,false,,warehouse,false,false,SEL-071,WH-17,2024-07-29
9498,2716,102,Product_102,Toys,3,393.79,1168.66,12.71,0.1039,121.42,false,,warehouse,true,false,SEL-030,WH-19,2023-12-27
9499,1342,202,Product_202,Music,4,1289.53,5007.91,150.21,0.0612,306.48,true,wrong_item,digital_delivery,false,false,SEL-041,WH-04,2024-02-14
9500,2812,203,Product_203,Beauty,1,59.09,49.25,9.84,0.0675,3.32,false,,warehouse,true,false,SEL-048,WH-07,2023-03-07
9501,2714,347,Product_347,Home & Garden,1,708.54,608.84,99.7,0.0916,55.77,true,arrived_late,warehouse,false,false,SEL-069,WH-01,2024-11-01
9502,4763,1,Product_1,Home & Garden,2,1235.94,2138.35,333.53,0.0998,213.41,true,wrong_item,digital_delivery,false,true,SEL-087,WH-19,2025-02-05
9503,2244,327,Product_327,Sports,5,1114.05,5253.86,316.39,0.112,588.43,false,,digital_delivery,false,false,SEL-046,WH-14,2023-06-02
9504,1041,439,Product_439,Food,2,497.33,977.21,17.45,0.085,83.06,true,not_as_described,warehouse,true,false,SEL-009,WH-02,2024-01-25
9505,4179,81,Product_81,Beauty,1,1173.13,1011.54,161.59,0.1101,111.37,false,,digital_delivery,true,true,SEL-023,WH-17,2022-01-13
9506,1906,199,Product_199,Music,5,188.69,894.83,48.62,0.0913,81.7,false,,warehouse,true,true,SEL-038,WH-16,2022-12-24
9507,2183,94,Product_94,Food,3,687.11,2027.4,33.93,0.0502,101.78,true,arrived_late,digital_delivery,true,true,SEL-046,WH-09,2022-01-31
9508,1464,367,Product_367,Electronics,5,1203.59,5835.31,182.64,0.0782,456.32,false,,dropship,true,false,SEL-093,WH-16,2023-11-01
9509,1588,339,Product_339,Beauty,1,13.24,12.57,0.67,0.0585,0.74,true,changed_mind,warehouse,false,true,SEL-099,WH-10,2025-03-29
9510,2200,27,Product_27,Sports,1,432.85,357.1,75.75,0.0592,21.14,false,,dropship,false,false,SEL-075,WH-07,2022-02-02
9511,4052,85,Product_85,Sports,5,1030.65,4998.04,155.21,0.1198,598.77,false,,warehouse,true,true,SEL-012,WH-09,2025-11-23
9512,4725,14,Product_14,Beauty,3,329.45,898.99,89.36,0.0556,49.98,false,,dropship,false,true,SEL-057,WH-15,2024-01-14
9513,1195,71,Product_71,Electronics,2,1333.96,2572.3,95.62,0.0785,201.93,false,,dropship,true,false,SEL-062,WH-07,2023-08-02
9514,837,48,Product_48,Home & Garden,4,767.35,3020.15,49.25,0.0589,177.89,false,,digital_delivery,true,true,SEL-040,WH-11,2023-05-20
9515,855,493,Product_493,Music,2,1345.25,2293.22,397.28,0.0887,203.41,true,defective,digital_delivery,false,false,SEL-081,WH-10,2022-10-17
9516,2673,279,Product_279,Beauty,1,1266.15,1025.72,240.43,0.067,68.72,true,defective,warehouse,false,false,SEL-014,WH-08,2022-09-16
9517,2978,172,Product_172,Automotive,3,1155.42,3238.57,227.69,0.0565,182.98,false,,warehouse,true,false,SEL-010,WH-04,2024-08-17
9518,1452,412,Product_412,Home & Garden,2,495.28,883.2,107.36,0.1024,90.44,true,defective,in_store,false,true,SEL-027,WH-18,2025-05-10
9519,2501,131,Product_131,Sports,5,908.81,4397.87,146.18,0.0678,298.18,false,,in_store,true,false,SEL-088,WH-17,2025-11-26
9520,641,197,Product_197,Home & Garden,2,1217.45,2427.13,7.77,0.0591,143.44,true,wrong_item,in_store,true,false,SEL-052,WH-17,2024-12-18
9521,3163,482,Product_482,Electronics,2,736.88,1428.66,45.1,0.1133,161.87,true,defective,in_store,true,false,SEL-087,WH-15,2025-11-04
9522,2809,487,Product_487,Music,5,906.74,4381.93,151.77,0.066,289.21,true,changed_mind,warehouse,false,false,SEL-001,WH-17,2024-03-07
9523,2007,50,Product_50,Clothing,3,1457.81,4046.29,327.14,0.091,368.21,true,changed_mind,warehouse,false,true,SEL-086,WH-16,2023-06-10
9524,800,120,Product_120,Home & Garden,2,24.97,43.82,6.12,0.0502,2.2,false,,dropship,false,false,SEL-090,WH-05,2024-10-13
9525,1825,496,Product_496,Home & Garden,1,585.12,466.14,118.98,0.0807,37.62,true,wrong_item,dropship,false,true,SEL-014,WH-04,2023-05-08
9526,1847,124,Product_124,Electronics,5,931.26,4473.72,182.58,0.095,425.0,true,defective,in_store,true,true,SEL-085,WH-01,2022-10-30
9527,3769,331,Product_331,Toys,3,50.97,150.62,2.29,0.0784,11.81,false,,in_store,false,false,SEL-041,WH-08,2023-04-29
9528,4110,366,Product_366,Electronics,1,1494.26,1302.35,191.91,0.0875,113.96,false,,dropship,true,true,SEL-026,WH-19,2025-07-01
9529,1706,252,Product_252,Books,4,1178.07,4363.93,348.35,0.0986,430.28,false,,digital_delivery,false,true,SEL-067,WH-20,2025-01-05
9530,1196,186,Product_186,Music,1,703.03,535.42,167.61,0.0541,28.97,false,,warehouse,false,true,SEL-058,WH-02,2023-02-19
