order_id,user_id,order_date,status,total_amount,payment_method,shipping_type,channel,warehouse_id,coupon_code,discount_amount,tax_amount,shipping_fee,estimated_delivery,actual_delivery,num_items,is_gift,order_rating,ip_address,currency
2743,1197,2025-03-01 22:23:01,shipped,569.42,stripe,overnight,in_store,WH-03,VIP25,158.72,36.87,22.0,2025-03-10,2025-03-10,3,false,4.5,238.199.31.145,USD
2744,291,2024-02-09 19:20:58,processing,1933.86,paypal,free,mobile_app,WH-11,VIP25,452.79,134.72,24.47,2024-02-17,2024-02-20,9,true,3.1,75.28.149.197,USD
2745,1784,2022-04-22 09:27:56,processing,214.76,paypal,standard,in_store,WH-08,SUMMER20,49.31,18.32,16.74,2022-04-26,2022-04-25,3,false,2.4,35.108.171.33,USD
2746,47,2023-02-28 15:03:24,delivered,1487.34,bank_transfer,overnight,mobile_app,WH-10,SAVE10,321.02,153.38,25.75,2023-03-11,2023-03-09,5,true,2.2,14.96.100.109,USD
2747,829,2022-03-04 21:12:00,processing,838.1,credit_card,overnight,web,WH-06,SUMMER20,195.27,50.76,28.03,2022-03-12,2022-03-12,4,true,1.6,39.251.142.198,USD
2748,1277,2023-02-12 07:04:55,shipped,1290.24,gift_card,standard,marketplace,WH-17,WELCOME5,294.52,151.83,26.93,2023-02-26,2023-02-27,8,false,3.1,109.129.29.155,USD
2749,1096,2023-08-26 19:57:17,processing,838.9,debit_card,pickup,in_store,WH-16,VIP25,131.49,86.98,12.81,2023-09-01,2023-09-05,6,true,1.8,224.41.31.166,USD
2750,319,2022-09-07 02:46:37,returned,2003.97,crypto,express,marketplace,WH-08,SAVE10,529.45,116.7,3.01,2022-09-11,2022-09-12,6,false,2.9,196.174.9.19,USD
2751,1702,2025-07-12 18:45:50,pending,1830.84,paypal,express,phone,WH-04,WELCOME5,86.6,176.04,2.84,2025-07-23,2025-07-28,1,true,,248.151.135.38,USD
2752,43,2025-09-20 13:31:47,processing,949.44,bank_transfer,overnight,phone,WH-20,SUMMER20,247.81,63.94,5.81,2025-09-29,2025-10-04,6,true,,57.21.93.192,USD
2753,1281,2022-08-09 14:50:07,pending,250.88,stripe,pickup,phone,WH-17,VIP25,32.67,24.6,21.98,2022-08-16,2022-08-21,5,true,,8.12.88.233,USD
2754,966,2023-07-07 08:49:38,returned,522.33,bank_transfer,free,phone,WH-18,,52.53,39.56,20.52,2023-07-12,2023-07-14,10,true,1.5,219.110.167.59,USD
2755,17,2022-01-28 00:11:48,shipped,2765.89,gift_card,express,marketplace,WH-06,,667.38,269.95,4.93,2022-02-07,2022-02-11,6,true,,8.139.242.144,USD
2756,837,2025-03-25 03:41:54,returned,2516.79,paypal,overnight,marketplace,WH-10,,740.83,234.63,8.18,2025-04-08,2025-04-07,5,true,3.3,157.126.190.96,USD
2757,1058,2023-12-30 22:01:19,delivered,2191.1,credit_card,pickup,marketplace,WH-20,VIP25,506.58,211.62,24.22,2024-01-12,2024-01-17,10,true,1.1,94.68.179.42,USD
2758,927,2025-11-07 01:28:33,processing,1278.68,crypto,standard,marketplace,WH-14,NEWUSER15,48.63,82.83,13.93,2025-11-19,2025-11-24,8,false,4.2,28.108.245.48,USD
2759,76,2023-01-23 06:49:13,delivered,345.69,credit_card,overnight,web,WH-12,VIP25,88.71,20.28,25.39,2023-01-28,2023-01-29,1,true,2.6,64.85.23.196,USD
2760,1059,2025-07-07 08:37:25,cancelled,2467.76,debit_card,express,mobile_app,WH-18,WELCOME5,723.66,245.42,1.25,2025-07-19,2025-07-17,9,true,,38.210.234.143,USD
2761,1298,2024-09-08 01:35:19,cancelled,2004.44,stripe,standard,mobile_app,WH-10,SAVE10,6.61,144.41,11.55,2024-09-12,2024-09-11,10,true,4.5,166.184.44.112,USD
2762,208,2023-09-13 23:37:04,shipped,1319.73,bank_transfer,standard,in_store,WH-10,VIP25,96.62,136.84,1.31,2023-09-18,2023-09-20,5,true,4.9,57.41.52.116,USD
2763,188,2023-07-09 00:02:05,returned,733.48,credit_card,overnight,web,WH-11,SUMMER20,210.24,60.5,10.17,2023-07-20,2023-07-23,6,false,1.5,208.254.61.98,USD
2764,1828,2023-07-23 12:28:49,processing,579.87,bank_transfer,standard,in_store,WH-10,WELCOME5,99.53,36.95,11.36,2023-07-27,2023-07-28,6,true,2.6,148.180.25.241,USD
2765,1693,2022-11-17 01:41:05,pending,2626.92,paypal,overnight,in_store,WH-16,FLASH30,106.13,199.26,10.04,2022-12-01,2022-11-29,1,true,,110.248.70.221,USD
2766,456,2023-12-19 04:02:57,pending,788.18,bank_transfer,free,mobile_app,WH-12,WELCOME5,180.46,47.19,12.09,2023-12-23,2023-12-27,2,true,3.0,37.206.67.113,USD
2767,12,2023-03-08 03:45:48,cancelled,2194.7,credit_card,overnight,marketplace,WH-05,,64.13,132.07,24.16,2023-03-10,2023-03-09,5,false,,24.219.112.27,USD
2768,48,2025-01-05 19:29:44,delivered,246.56,paypal,express,web,WH-10,WELCOME5,6.75,28.99,9.56,2025-01-07,2025-01-07,5,false,3.9,50.53.170.44,USD
2769,42,2024-11-18 15:38:21,processing,195.96,bank_transfer,standard,web,WH-04,SAVE10,10.97,16.83,17.59,2024-11-20,,4,false,3.3,23.242.252.22,USD
2770,1696,2025-04-20 01:39:01,processing,2277.58,bank_transfer,free,web,WH-03,,239.93,120.24,27.63,2025-04-28,2025-05-01,7,false,2.6,247.101.195.198,USD
2771,1295,2025-04-19 00:38:23,shipped,2506.77,credit_card,free,web,WH-09,VIP25,614.05,171.48,6.79,2025-04-21,2025-04-25,2,false,3.7,244.228.69.112,USD
2772,1575,2025-08-15 15:43:35,processing,107.19,gift_card,standard,phone,WH-16,VIP25,1.62,6.11,28.51,2025-08-18,2025-08-22,6,true,,104.204.189.24,USD
2773,673,2023-11-02 11:23:23,delivered,2503.44,debit_card,pickup,marketplace,WH-08,SUMMER20,201.31,165.26,7.31,2023-11-14,2023-11-19,7,false,2.1,168.252.222.54,USD
2774,1402,2022-02-13 15:32:15,shipped,224.9,debit_card,standard,mobile_app,WH-19,SUMMER20,62.26,15.91,9.98,2022-02-26,2022-02-24,3,false,1.6,59.30.58.209,USD
2775,1745,2025-02-13 19:00:55,delivered,123.71,stripe,express,marketplace,WH-06,SUMMER20,8.9,7.74,17.78,2025-02-19,2025-02-20,10,true,,216.73.200.216,USD
2776,1823,2023-02-03 23:54:28,shipped,554.9,debit_card,standard,phone,WH-14,VIP25,149.96,37.05,29.33,2023-02-06,2023-02-07,3,false,2.9,223.144.224.123,USD
2777,105,2025-09-08 08:57:53,cancelled,2278.89,crypto,free,marketplace,WH-17,VIP25,627.36,210.12,20.1,2025-09-20,2025-09-20,3,false,,172.188.215.94,USD
2778,641,2023-04-18 00:15:45,cancelled,494.05,gift_card,express,mobile_app,WH-17,,70.55,32.29,10.41,2023-04-21,2023-04-22,1,false,1.3,147.83.117.46,USD
2779,885,2023-11-26 09:56:48,pending,2403.3,crypto,express,phone,WH-19,WELCOME5,479.93,268.1,14.4,2023-12-07,2023-12-12,7,false,2.4,221.35.128.141,USD
2780,296,2023-01-30 08:51:56,cancelled,2387.13,bank_transfer,overnight,in_store,WH-13,SUMMER20,605.3,191.01,10.41,2023-02-11,2023-02-12,3,false,,100.139.2.30,USD
2781,1019,2024-04-07 11:30:03,cancelled,428.35,stripe,overnight,phone,WH-18,,105.36,40.6,5.14,2024-04-17,2024-04-20,2,false,3.5,166.156.28.197,USD
2782,957,2025-10-24 01:39:36,processing,461.0,stripe,standard,mobile_app,WH-14,WELCOME5,105.5,26.8,21.01,2025-10-30,2025-10-31,6,true,3.1,15.245.212.5,USD
2783,1773,2023-06-12 21:08:56,delivered,1654.08,bank_transfer,overnight,web,WH-16,VIP25,25.0,110.73,10.34,2023-06-18,2023-06-20,2,true,2.1,182.76.18.202,USD
2784,765,2025-03-20 14:04:55,cancelled,1511.7,crypto,pickup,in_store,WH-07,WELCOME5,373.15,102.63,10.55,2025-03-24,,9,false,4.6,160.119.158.197,USD
2785,1806,2025-07-21 19:15:16,cancelled,1999.19,gift_card,overnight,web,WH-08,,28.31,152.42,10.34,2025-07-24,2025-07-28,1,true,3.0,96.182.154.173,USD
2786,685,2025-10-22 18:54:38,delivered,2217.32,debit_card,free,marketplace,WH-14,NEWUSER15,118.8,167.07,0.37,2025-11-03,2025-11-01,5,true,2.5,189.76.192.152,USD
2787,1669,2023-03-04 23:41:36,delivered,2965.49,crypto,overnight,marketplace,WH-09,,836.4,204.14,18.74,2023-03-11,2023-03-15,10,true,,193.84.36.105,USD
2788,288,2022-04-23 21:35:07,processing,2694.98,credit_card,overnight,mobile_app,WH-20,,45.93,137.03,16.51,2022-04-29,2022-04-28,1,true,,15.214.212.232,USD
2789,534,2022-02-22 01:21:49,pending,2203.75,paypal,overnight,web,WH-08,SAVE10,28.69,141.02,13.46,2022-02-27,,9,true,4.2,31.224.22.63,USD
2790,1676,2023-12-08 06:08:56,pending,323.65,debit_card,free,phone,WH-16,,66.29,22.64,19.81,2023-12-10,2023-12-14,4,false,4.5,155.68.16.71,USD
2791,1583,2022-07-19 13:14:32,returned,2676.78,crypto,standard,in_store,WH-01,,144.28,234.07,7.24,2022-07-25,2022-07-29,9,true,,169.125.156.72,USD
2792,1922,2024-07-14 10:22:36,delivered,1534.02,stripe,overnight,web,WH-07,FLASH30,311.56,78.23,12.4,2024-07-25,2024-07-27,8,false,2.4,14.24.55.25,USD
2793,462,2022-07-19 11:05:55,returned,279.09,debit_card,overnight,phone,WH-08,WELCOME5,40.7,14.2,25.6,2022-07-23,2022-07-23,8,false,4.2,136.67.21.144,USD
2794,602,2024-05-28 06:39:45,delivered,1517.21,bank_transfer,pickup,phone,WH-15,WELCOME5,423.89,166.36,9.44,2024-06-01,2024-06-04,1,true,,90.52.175.107,USD
2795,1779,2025-11-10 12:00:03,delivered,2268.01,gift_card,free,in_store,WH-19,,474.34,195.23,20.58,2025-11-18,2025-11-22,2,true,1.2,6.115.176.43,USD
2796,1592,2025-05-09 23:44:15,returned,777.56,stripe,free,in_store,WH-14,SUMMER20,122.63,56.05,22.53,2025-05-22,2025-05-20,2,false,,171.159.182.82,USD
2797,1206,2025-12-05 00:18:08,delivered,2555.23,stripe,free,in_store,WH-12,WELCOME5,209.99,213.55,24.57,2025-12-15,2025-12-18,3,true,1.4,120.22.153.194,USD
2798,1768,2025-10-15 06:15:12,processing,2553.48,bank_transfer,overnight,phone,WH-13,FLASH30,47.07,177.76,13.88,2025-10-17,,3,true,,93.18.17.211,USD
2799,1291,2024-06-18 02:10:32,processing,917.51,stripe,pickup,in_store,WH-08,,41.23,88.21,17.8,2024-06-24,2024-06-29,8,false,1.5,177.179.181.1,USD
2800,1810,2024-12-11 18:07:53,processing,2309.34,gift_card,free,in_store,WH-09,SUMMER20,21.97,153.06,14.16,2024-12-19,2024-12-23,1,true,2.8,63.108.65.208,USD
2801,1160,2024-07-25 19:12:47,cancelled,1468.98,paypal,free,marketplace,WH-06,WELCOME5,259.56,110.49,3.76,2024-08-02,,3,true,2.4,18.133.205.59,USD
2802,1706,2022-06-25 02:12:40,cancelled,2656.95,debit_card,free,mobile_app,WH-08,FLASH30,596.69,295.22,24.22,2022-07-02,2022-07-03,6,true,,129.247.65.167,USD
2803,1800,2024-11-11 02:35:45,shipped,1586.11,gift_card,express,marketplace,WH-02,,10.33,127.21,20.39,2024-11-23,,9,true,3.1,189.208.15.130,USD
2804,1677,2024-12-09 06:13:23,cancelled,1817.96,debit_card,free,in_store,WH-10,VIP25,141.27,184.28,12.51,2024-12-17,2024-12-17,5,true,5.0,237.10.246.120,USD
2805,1930,2025-01-16 06:33:13,returned,342.22,stripe,overnight,phone,WH-06,SAVE10,64.66,27.84,14.99,2025-01-19,2025-01-24,5,false,4.1,237.100.21.185,USD
2806,155,2023-12-16 10:10:49,cancelled,1211.24,crypto,free,web,WH-04,,98.65,61.83,5.04,2023-12-25,2023-12-27,1,false,,44.68.203.116,USD
2807,1393,2025-01-16 13:42:02,shipped,2361.43,stripe,standard,marketplace,WH-06,SUMMER20,516.49,209.19,27.63,2025-01-19,2025-01-23,6,true,,245.0.23.186,USD
2808,287,2022-03-18 15:53:33,delivered,472.16,crypto,express,web,WH-05,FLASH30,71.21,44.63,10.74,2022-03-24,2022-03-23,8,true,,73.10.64.117,USD
2809,338,2022-05-25 18:08:18,shipped,226.94,credit_card,free,mobile_app,WH-01,VIP25,17.19,21.41,19.66,2022-06-02,2022-06-02,7,false,4.4,161.51.16.240,USD
2810,905,2024-11-14 03:06:29,delivered,2869.73,stripe,standard,web,WH-19,WELCOME5,477.45,194.41,18.04,2024-11-23,,5,false,,116.137.0.173,USD
2811,41,2022-02-15 14:07:05,pending,2941.27,credit_card,pickup,web,WH-19,WELCOME5,690.81,197.0,1.18,2022-02-21,2022-02-19,3,true,2.3,251.225.155.253,USD
2812,1884,2025-12-02 03:02:21,cancelled,163.96,paypal,standard,marketplace,WH-16,SUMMER20,6.06,12.16,22.98,2025-12-09,2025-12-13,3,true,3.7,155.236.138.245,USD
2813,1161,2023-06-26 23:34:58,pending,2917.4,bank_transfer,overnight,marketplace,WH-02,SAVE10,799.59,231.29,19.22,2023-06-28,2023-06-27,6,false,5.0,128.197.176.150,USD
2814,122,2023-09-24 18:17:45,processing,549.76,gift_card,pickup,phone,WH-05,NEWUSER15,26.06,48.54,2.34,2023-10-05,2023-10-05,10,false,2.0,83.17.252.179,USD
2815,1936,2022-07-04 04:25:49,shipped,2219.79,debit_card,free,phone,WH-16,NEWUSER15,23.16,241.53,1.26,2022-07-06,2022-07-07,2,false,2.5,110.250.61.148,USD
2816,1855,2025-05-15 10:02:16,cancelled,355.44,stripe,overnight,phone,WH-20,SAVE10,81.74,18.48,20.36,2025-05-21,2025-05-20,1,true,5.0,22.122.254.183,USD
2817,1529,2025-01-12 00:08:46,shipped,1160.17,gift_card,free,in_store,WH-05,NEWUSER15,259.12,113.07,7.95,2025-01-25,2025-01-25,5,false,3.2,216.50.157.172,USD
2818,874,2024-08-09 21:59:49,cancelled,821.28,stripe,standard,marketplace,WH-11,SUMMER20,87.2,47.31,3.4,2024-08-12,2024-08-13,2,true,3.9,68.97.46.64,USD
2819,1909,2022-01-29 15:24:51,processing,2197.71,debit_card,free,phone,WH-14,SUMMER20,76.13,221.9,18.88,2022-02-03,2022-02-02,9,true,4.8,185.105.128.93,USD
2820,508,2022-01-22 07:32:20,shipped,1340.52,crypto,free,marketplace,WH-01,SAVE10,304.92,135.08,9.25,2022-01-25,2022-01-26,7,false,2.0,162.109.102.108,USD
2821,1926,2025-03-14 02:52:53,cancelled,2208.5,paypal,free,mobile_app,WH-08,WELCOME5,415.63,117.61,17.24,2025-03-23,,9,false,2.0,43.234.186.66,USD
2822,1076,2024-04-01 03:22:18,pending,2152.96,stripe,pickup,phone,WH-05,,308.6,122.05,20.3,2024-04-09,2024-04-11,3,true,3.1,78.58.145.14,USD
2823,1300,2024-03-21 22:27:35,shipped,356.69,debit_card,pickup,phone,WH-18,FLASH30,64.89,29.51,5.63,2024-03-27,2024-03-28,2,false,2.3,92.126.240.33,USD
2824,1204,2024-08-22 14:41:34,shipped,1542.03,debit_card,pickup,in_store,WH-03,VIP25,204.66,157.65,12.15,2024-08-31,2024-09-05,1,true,4.2,246.32.251.254,USD
2825,1252,2022-01-28 03:43:55,shipped,1693.46,bank_transfer,express,in_store,WH-08,SUMMER20,364.0,176.34,13.92,2022-02-02,2022-02-03,9,false,3.4,156.126.169.180,USD
2826,360,2025-02-14 19:12:46,delivered,2172.98,credit_card,free,phone,WH-13,SUMMER20,315.68,196.5,6.36,2025-02-21,2025-02-23,9,false,,105.136.220.123,USD
2827,1542,2025-03-17 19:56:16,shipped,1864.71,bank_transfer,express,marketplace,WH-02,FLASH30,170.98,217.48,16.49,2025-03-26,2025-03-30,4,false,,13.189.217.78,USD
2828,1307,2023-10-19 12:13:47,returned,2387.06,paypal,overnight,mobile_app,WH-10,VIP25,149.2,144.75,6.34,2023-11-02,2023-11-04,8,true,,29.12.147.148,USD
2829,1142,2024-12-01 19:25:07,returned,1188.53,gift_card,free,in_store,WH-07,SUMMER20,148.2,119.31,28.17,2024-12-10,2024-12-08,8,false,2.9,89.175.231.11,USD
2830,44,2025-03-10 09:48:23,processing,544.75,crypto,standard,phone,WH-17,SUMMER20,92.3,46.75,29.91,2025-03-21,2025-03-24,10,true,,227.202.110.51,USD
2831,715,2024-02-04 04:02:41,shipped,1496.07,paypal,free,marketplace,WH-08,FLASH30,3.06,135.56,26.13,2024-02-07,2024-02-08,7,true,,19.101.21.32,USD
2832,1883,2025-09-12 05:28:33,returned,2775.73,stripe,pickup,web,WH-02,FLASH30,737.94,250.91,15.59,2025-09-22,2025-09-22,5,true,,15.14.192.8,USD
2833,980,2025-07-18 10:54:57,processing,1084.54,stripe,express,phone,WH-09,SUMMER20,309.29,90.92,2.63,2025-07-24,2025-07-29,7,true,1.2,59.208.232.34,USD
2834,1670,2023-12-09 23:14:25,delivered,1635.63,crypto,free,mobile_app,WH-01,VIP25,466.17,121.12,14.52,2023-12-21,2023-12-21,7,true,1.6,52.235.109.12,USD
2835,492,2022-06-09 10:41:08,processing,1275.71,crypto,standard,in_store,WH-03,VIP25,14.26,132.88,26.26,2022-06-16,2022-06-21,4,false,3.4,244.167.119.22,USD
2836,1045,2024-05-06 01:05:21,pending,1655.65,crypto,free,mobile_app,WH-04,WELCOME5,438.03,111.94,7.67,2024-05-19,2024-05-18,9,true,1.3,181.176.172.151,USD
2837,1494,2025-11-10 08:59:59,shipped,2903.13,crypto,free,marketplace,WH-18,NEWUSER15,304.96,341.4,12.46,2025-11-20,2025-11-24,8,false,,55.221.75.133,USD
2838,1848,2025-07-31 19:12:36,cancelled,1191.36,paypal,pickup,mobile_app,WH-18,FLASH30,89.73,126.24,25.65,2025-08-04,2025-08-02,4,false,,10.91.240.110,USD
2839,995,2023-11-01 03:47:03,processing,1547.9,debit_card,free,marketplace,WH-02,FLASH30,72.59,79.44,7.73,2023-11-13,2023-11-13,4,true,,3.143.143.130,USD
2840,1614,2023-12-18 05:16:01,cancelled,2745.94,crypto,express,in_store,WH-12,SAVE10,50.5,196.37,9.33,2023-12-30,2024-01-04,8,false,,84.241.56.81,USD
2841,1213,2023-09-21 23:28:01,processing,1659.28,stripe,pickup,phone,WH-14,WELCOME5,157.91,129.22,15.05,2023-09-26,2023-09-24,6,false,,98.94.104.69,USD
2842,49,2023-09-13 04:49:52,delivered,30.51,crypto,express,marketplace,WH-05,SUMMER20,8.86,3.4,6.31,2023-09-18,2023-09-16,1,false,4.0,229.212.140.179,USD
2843,547,2022-03-27 23:12:22,shipped,708.92,debit_card,pickup,in_store,WH-03,NEWUSER15,21.25,67.37,15.62,2022-04-05,2022-04-10,5,false,,225.92.109.85,USD
2844,816,2025-07-03 12:01:01,delivered,1001.15,debit_card,free,marketplace,WH-02,SUMMER20,155.32,67.76,17.63,2025-07-06,2025-07-10,6,true,4.3,66.83.115.196,USD
2845,1247,2025-09-28 20:50:47,shipped,1022.7,paypal,express,mobile_app,WH-06,VIP25,134.57,78.03,8.64,2025-10-05,2025-10-10,7,false,,112.64.44.109,USD
2846,1413,2025-05-11 02:40:51,shipped,2688.6,credit_card,overnight,phone,WH-01,SUMMER20,56.84,243.65,27.27,2025-05-19,2025-05-19,7,true,2.0,192.191.198.122,USD
2847,1032,2024-09-11 03:40:41,cancelled,1468.57,debit_card,overnight,phone,WH-06,NEWUSER15,179.52,95.36,5.42,2024-09-25,2024-09-25,4,true,3.7,121.24.22.146,USD
2848,170,2025-07-09 01:38:35,pending,1530.02,bank_transfer,free,marketplace,WH-06,SAVE10,70.38,169.72,0.15,2025-07-22,2025-07-24,6,true,,17.197.20.54,USD
2849,581,2024-04-24 16:10:10,shipped,2755.41,bank_transfer,standard,marketplace,WH-11,NEWUSER15,348.45,279.15,2.53,2024-05-04,2024-05-09,9,true,1.8,80.205.183.103,USD
2850,480,2024-08-02 22:18:06,delivered,1434.08,paypal,standard,web,WH-15,NEWUSER15,261.65,91.33,24.81,2024-08-16,2024-08-16,10,true,1.2,125.61.54.136,USD
2851,1450,2022-11-14 14:16:15,cancelled,516.41,gift_card,pickup,mobile_app,WH-08,NEWUSER15,109.68,49.26,25.73,2022-11-28,,2,false,2.0,183.141.154.235,USD
2852,568,2025-11-27 14:32:32,delivered,2317.39,credit_card,overnight,web,WH-18,WELCOME5,107.01,188.84,28.53,2025-12-07,2025-12-11,5,true,2.9,23.246.61.126,USD
2853,620,2022-10-14 23:19:02,delivered,1089.48,paypal,overnight,web,WH-02,FLASH30,174.98,60.54,12.37,2022-10-23,,3,false,,210.157.115.81,USD
2854,839,2024-02-22 19:42:23,shipped,1010.35,bank_transfer,overnight,in_store,WH-05,,216.54,60.86,12.28,2024-03-02,2024-03-02,5,false,2.1,228.4.207.147,USD
2855,1002,2024-02-23 15:32:15,pending,778.8,credit_card,express,mobile_app,WH-14,SAVE10,158.36,49.44,16.93,2024-03-05,2024-03-07,3,true,4.1,140.209.228.248,USD
2856,312,2024-02-26 12:32:17,delivered,1596.91,paypal,express,mobile_app,WH-19,VIP25,214.13,140.24,24.74,2024-03-06,2024-03-07,6,false,1.9,227.229.6.254,USD
2857,1682,2024-10-06 09:45:12,delivered,2822.82,paypal,standard,marketplace,WH-17,FLASH30,160.93,256.92,15.87,2024-10-16,2024-10-17,1,false,4.5,104.61.25.220,USD
2858,1479,2024-03-31 16:04:55,cancelled,620.48,paypal,free,phone,WH-02,SAVE10,88.48,48.84,6.05,2024-04-12,2024-04-10,4,false,,97.142.2.164,USD
2859,851,2023-12-30 15:26:31,processing,112.7,paypal,overnight,phone,WH-09,VIP25,18.91,7.18,6.23,2024-01-12,2024-01-10,7,true,4.8,99.115.232.48,USD
2860,106,2024-08-24 06:43:07,pending,33.41,credit_card,standard,mobile_app,WH-17,FLASH30,5.65,2.02,28.27,2024-09-03,2024-09-01,4,true,2.7,144.174.104.42,USD
2861,1234,2024-09-23 08:09:11,delivered,2243.1,stripe,overnight,in_store,WH-12,SAVE10,253.76,176.4,18.19,2024-09-28,2024-09-27,3,true,,121.167.53.191,USD
2862,1836,2023-05-15 07:00:49,returned,1435.17,bank_transfer,express,marketplace,WH-04,FLASH30,326.45,142.72,15.23,2023-05-27,2023-05-28,5,false,2.6,229.199.35.30,USD
2863,1830,2025-04-20 09:05:19,processing,2084.47,gift_card,standard,mobile_app,WH-18,SUMMER20,545.63,186.82,9.42,2025-05-01,2025-05-05,10,false,,117.186.39.133,USD
2864,1177,2025-07-19 15:43:18,delivered,1129.56,bank_transfer,standard,in_store,WH-18,VIP25,225.4,76.39,4.15,2025-07-22,2025-07-25,9,true,1.5,202.128.150.165,USD
2865,1520,2025-07-08 11:52:54,returned,2386.5,debit_card,pickup,in_store,WH-18,FLASH30,7.35,217.89,2.9,2025-07-22,2025-07-21,5,true,,17.134.16.2,USD
2866,74,2025-10-07 14:49:22,processing,2540.67,bank_transfer,pickup,phone,WH-04,SUMMER20,511.74,283.47,27.23,2025-10-19,2025-10-24,4,true,2.0,152.164.101.19,USD
2867,1208,2024-03-28 10:05:37,cancelled,868.68,gift_card,standard,mobile_app,WH-16,WELCOME5,198.89,90.9,5.39,2024-03-30,2024-04-02,5,true,,182.124.181.121,USD
2868,896,2025-02-23 17:31:16,returned,746.59,debit_card,standard,phone,WH-16,FLASH30,187.07,73.04,1.88,2025-03-09,2025-03-13,7,true,4.1,208.53.58.143,USD
2869,527,2022-12-20 13:19:34,delivered,2127.26,crypto,express,marketplace,WH-07,NEWUSER15,463.86,139.99,2.13,2023-01-02,2023-01-06,2,false,2.2,176.247.75.14,USD
2870,1721,2023-02-24 15:34:10,shipped,1462.82,credit_card,pickup,marketplace,WH-19,SUMMER20,381.33,167.78,14.44,2023-03-01,2023-02-27,9,false,3.2,149.82.140.228,USD
2871,1364,2023-02-21 10:09:23,pending,1485.24,crypto,standard,phone,WH-07,VIP25,91.45,157.45,19.62,2023-03-01,2023-03-02,7,true,1.6,229.0.81.42,USD
2872,1396,2025-03-07 19:02:39,returned,2258.41,gift_card,pickup,mobile_app,WH-13,SUMMER20,223.13,141.77,27.63,2025-03-20,2025-03-20,4,false,1.6,99.166.155.107,USD
2873,657,2025-06-26 07:06:58,shipped,162.86,paypal,pickup,phone,WH-15,VIP25,11.98,8.88,15.78,2025-06-28,2025-07-03,4,true,,68.54.160.239,USD
2874,1635,2024-09-28 19:17:03,delivered,2714.69,paypal,overnight,in_store,WH-13,SAVE10,352.66,276.69,27.66,2024-10-01,2024-09-30,3,false,,68.17.54.239,USD
2875,1383,2024-07-31 00:31:42,returned,1462.06,stripe,overnight,mobile_app,WH-01,NEWUSER15,133.5,170.17,18.42,2024-08-14,2024-08-18,5,true,4.2,195.79.142.167,USD
2876,1994,2023-10-08 11:09:13,returned,607.6,credit_card,free,web,WH-16,NEWUSER15,120.71,33.27,8.2,2023-10-13,2023-10-12,4,true,,99.86.7.110,USD
2877,640,2025-08-23 10:31:47,processing,2398.26,paypal,free,mobile_app,WH-08,VIP25,672.76,242.77,6.43,2025-08-31,2025-08-29,7,true,2.8,33.27.9.116,USD
2878,377,2025-03-17 10:30:47,returned,1140.05,bank_transfer,free,in_store,WH-15,NEWUSER15,275.93,81.43,28.32,2025-03-26,2025-03-25,7,true,,104.237.83.54,USD
2879,715,2023-03-07 08:03:57,cancelled,725.82,credit_card,pickup,phone,WH-17,,54.71,66.55,28.42,2023-03-19,2023-03-17,6,false,1.3,118.243.8.155,USD
2880,990,2023-09-03 03:44:12,shipped,585.69,gift_card,express,mobile_app,WH-11,WELCOME5,107.53,58.91,6.27,2023-09-08,2023-09-09,6,false,,76.177.62.47,USD
2881,589,2022-01-18 03:48:49,returned,1569.74,debit_card,free,web,WH-17,NEWUSER15,187.63,93.55,6.01,2022-01-26,2022-01-26,7,false,4.8,237.10.186.42,USD
2882,139,2025-02-11 03:04:51,returned,2169.73,crypto,express,phone,WH-09,SUMMER20,274.61,184.68,28.36,2025-02-13,2025-02-14,2,true,2.9,98.190.180.144,USD
2883,1417,2024-05-06 17:51:22,pending,714.63,bank_transfer,overnight,in_store,WH-13,SUMMER20,65.42,78.46,8.79,2024-05-14,2024-05-17,1,false,,110.25.241.6,USD
2884,1133,2025-10-20 14:39:37,returned,496.16,stripe,express,mobile_app,WH-11,SAVE10,121.63,32.98,12.86,2025-10-22,2025-10-26,10,false,2.0,234.46.107.20,USD
2885,650,2024-06-15 15:50:14,cancelled,1648.92,credit_card,express,phone,WH-02,SAVE10,92.24,141.76,2.88,2024-06-17,2024-06-21,3,false,2.7,82.31.224.191,USD
